city,month_num,month,weekday_num,weekday,avg_price,availability_rate
nashville,2,Feb,0,Mon,191.6934306569343,0.5772506082725061
nashville,2,Feb,1,Tue,191.6934306569343,0.7016423357664233
nashville,2,Feb,2,Wed,191.6934306569343,0.7700729927007299
nashville,2,Feb,3,Thu,191.6934306569343,0.7116788321167883
nashville,2,Feb,4,Fri,191.6934306569343,0.7372262773722628
nashville,2,Feb,5,Sat,191.6934306569343,0.5967153284671532
nashville,2,Feb,6,Sun,191.6934306569343,0.6614963503649635
nashville,3,Mar,0,Mon,191.6934306569343,0.541970802919708
nashville,3,Mar,1,Tue,191.6934306569343,0.739963503649635
nashville,3,Mar,2,Wed,191.6934306569343,0.7645985401459854
nashville,3,Mar,3,Thu,191.6934306569343,0.7299270072992701
nashville,3,Mar,4,Fri,191.6934306569343,0.6843065693430657
nashville,3,Mar,5,Sat,191.6934306569343,0.5967153284671532
nashville,3,Mar,6,Sun,191.6934306569343,0.6715328467153284
nashville,4,Apr,0,Mon,191.6934306569343,0.656934306569343
nashville,4,Apr,1,Tue,191.6934306569343,0.5948905109489051
nashville,4,Apr,2,Wed,191.6934306569343,0.6806569343065694
nashville,4,Apr,3,Thu,191.74132684114426,0.5368228849665246
nashville,4,Apr,4,Fri,191.6934306569343,0.7381386861313869
nashville,4,Apr,5,Sat,191.6934306569343,0.7509124087591241
nashville,4,Apr,6,Sun,191.6934306569343,0.7408759124087592
nashville,5,May,0,Mon,191.6934306569343,0.7290145985401459
nashville,5,May,1,Tue,191.6934306569343,0.7317518248175182
nashville,5,May,2,Wed,191.6934306569343,0.656934306569343
nashville,5,May,3,Thu,191.6934306569343,0.5912408759124088
nashville,5,May,4,Fri,191.6934306569343,0.6916058394160584
nashville,5,May,5,Sat,191.74132684114426,0.5995130858186245
nashville,5,May,6,Sun,191.6934306569343,0.7363138686131386
nashville,6,Jun,0,Mon,191.6934306569343,0.6934306569343066
nashville,6,Jun,1,Tue,191.74132684114426,0.6329884357881923
nashville,6,Jun,2,Wed,191.6934306569343,0.6678832116788321
nashville,6,Jun,3,Thu,191.6934306569343,0.7262773722627737
nashville,6,Jun,4,Fri,191.6934306569343,0.7062043795620438
nashville,6,Jun,5,Sat,191.6934306569343,0.656934306569343
nashville,6,Jun,6,Sun,191.6934306569343,0.5948905109489051
nashville,7,Jul,0,Mon,191.6934306569343,0.6678832116788321
nashville,7,Jul,1,Tue,191.6934306569343,0.5948905109489051
nashville,7,Jul,2,Wed,191.6934306569343,0.6943430656934306
nashville,7,Jul,3,Thu,191.74132684114426,0.6409007912355448
nashville,7,Jul,4,Fri,191.6934306569343,0.6085766423357665
nashville,7,Jul,5,Sat,191.6934306569343,0.7563868613138686
nashville,7,Jul,6,Sun,191.6934306569343,0.6861313868613139
nashville,8,Aug,0,Mon,191.6934306569343,0.6058394160583942
nashville,8,Aug,1,Tue,191.6934306569343,0.7718978102189781
nashville,8,Aug,2,Wed,191.6934306569343,0.6697080291970803
nashville,8,Aug,3,Thu,191.6934306569343,0.7463503649635036
nashville,8,Aug,4,Fri,191.6934306569343,0.593065693430657
nashville,8,Aug,5,Sat,191.6934306569343,0.6943430656934306
nashville,8,Aug,6,Sun,191.74132684114426,0.6287279367011565
nashville,9,Sep,0,Mon,191.6934306569343,0.5875912408759124
nashville,9,Sep,1,Tue,191.6934306569343,0.6916058394160584
nashville,9,Sep,2,Wed,191.74132684114426,0.5629945222154595
nashville,9,Sep,3,Thu,191.6934306569343,0.7016423357664233
nashville,9,Sep,4,Fri,191.6934306569343,0.7691605839416058
nashville,9,Sep,5,Sat,191.6934306569343,0.6788321167883211
nashville,9,Sep,6,Sun,191.6934306569343,0.75
nashville,10,Oct,0,Mon,191.6934306569343,0.708029197080292
nashville,10,Oct,1,Tue,191.6934306569343,0.7481751824817519
nashville,10,Oct,2,Wed,191.6934306569343,0.5875912408759124
nashville,10,Oct,3,Thu,191.6934306569343,0.6888686131386861
nashville,10,Oct,4,Fri,191.74132684114426,0.5003043213633597
nashville,10,Oct,5,Sat,191.6934306569343,0.7408759124087592
nashville,10,Oct,6,Sun,191.6934306569343,0.7563868613138686
nashville,11,Nov,0,Mon,191.74132684114426,0.4966524650030432
nashville,11,Nov,1,Tue,191.6934306569343,0.7682481751824818
nashville,11,Nov,2,Wed,191.6934306569343,0.7317518248175182
nashville,11,Nov,3,Thu,191.6934306569343,0.7372262773722628
nashville,11,Nov,4,Fri,191.6934306569343,0.7335766423357665
nashville,11,Nov,5,Sat,191.6934306569343,0.5894160583941606
nashville,11,Nov,6,Sun,191.6934306569343,0.6925182481751825
nashville,12,Dec,0,Mon,191.6934306569343,0.5985401459854015
nashville,12,Dec,1,Tue,191.6934306569343,0.6952554744525548
nashville,12,Dec,2,Wed,191.74132684114426,0.5684723067559343
nashville,12,Dec,3,Thu,191.6934306569343,0.7618613138686131
nashville,12,Dec,4,Fri,191.6934306569343,0.7235401459854015
nashville,12,Dec,5,Sat,191.6934306569343,0.7354014598540146
nashville,12,Dec,6,Sun,191.6934306569343,0.7244525547445255
neworleans,1,Jan,0,Mon,203.69160583941607,0.4653284671532847
neworleans,1,Jan,1,Tue,203.69160583941607,0.551094890510949
neworleans,1,Jan,2,Wed,203.69160583941607,0.4233576642335766
neworleans,1,Jan,3,Thu,203.69160583941607,0.48722627737226276
neworleans,1,Jan,4,Fri,203.7395009129641,0.54169202678028
neworleans,1,Jan,5,Sat,203.69160583941607,0.551094890510949
neworleans,1,Jan,6,Sun,203.69160583941607,0.6195255474452555
neworleans,2,Feb,0,Mon,203.7395009129641,0.5209981740718198
neworleans,2,Feb,1,Tue,203.69160583941607,0.5875912408759124
neworleans,2,Feb,2,Wed,203.69160583941607,0.6186131386861314
neworleans,2,Feb,3,Thu,203.69160583941607,0.4653284671532847
neworleans,2,Feb,4,Fri,203.69160583941607,0.551094890510949
neworleans,2,Feb,5,Sat,203.69160583941607,0.41605839416058393
neworleans,2,Feb,6,Sun,203.69160583941607,0.4972627737226277
neworleans,3,Mar,0,Mon,203.7395009129641,0.5033475349969568
neworleans,3,Mar,1,Tue,203.69160583941607,0.6259124087591241
neworleans,3,Mar,2,Wed,203.69160583941607,0.6122262773722628
neworleans,3,Mar,3,Thu,203.69160583941607,0.4744525547445255
neworleans,3,Mar,4,Fri,203.69160583941607,0.5529197080291971
neworleans,3,Mar,5,Sat,203.69160583941607,0.41605839416058393
neworleans,3,Mar,6,Sun,203.69160583941607,0.5091240875912408
neworleans,4,Apr,0,Mon,203.69160583941607,0.551094890510949
neworleans,4,Apr,1,Tue,203.69160583941607,0.41605839416058393
neworleans,4,Apr,2,Wed,203.69160583941607,0.5136861313868614
neworleans,4,Apr,3,Thu,203.7395009129641,0.49482653682288497
neworleans,4,Apr,4,Fri,203.69160583941607,0.6386861313868614
neworleans,4,Apr,5,Sat,203.69160583941607,0.6031021897810219
neworleans,4,Apr,6,Sun,203.69160583941607,0.5
neworleans,5,May,0,Mon,203.69160583941607,0.6003649635036497
neworleans,5,May,1,Tue,203.69160583941607,0.5127737226277372
neworleans,5,May,2,Wed,203.69160583941607,0.5492700729927007
neworleans,5,May,3,Thu,203.69160583941607,0.41605839416058393
neworleans,5,May,4,Fri,203.69160583941607,0.5182481751824818
neworleans,5,May,5,Sat,203.7395009129641,0.5009129640900791
neworleans,5,May,6,Sun,203.69160583941607,0.6231751824817519
neworleans,6,Jun,0,Mon,203.69160583941607,0.5191605839416058
neworleans,6,Jun,1,Tue,203.7395009129641,0.5203895313451005
neworleans,6,Jun,2,Wed,203.69160583941607,0.5866788321167883
neworleans,6,Jun,3,Thu,203.69160583941607,0.6031021897810219
neworleans,6,Jun,4,Fri,203.69160583941607,0.5218978102189781
neworleans,6,Jun,5,Sat,203.69160583941607,0.551094890510949
neworleans,6,Jun,6,Sun,203.69160583941607,0.4215328467153285
neworleans,7,Jul,0,Mon,203.69160583941607,0.5291970802919708
neworleans,7,Jul,1,Tue,203.69160583941607,0.4233576642335766
neworleans,7,Jul,2,Wed,203.69160583941607,0.5209854014598541
neworleans,7,Jul,3,Thu,203.7395009129641,0.5179549604382228
neworleans,7,Jul,4,Fri,203.69160583941607,0.5556569343065694
neworleans,7,Jul,5,Sat,203.69160583941607,0.6067518248175182
neworleans,7,Jul,6,Sun,203.69160583941607,0.5364963503649635
neworleans,8,Aug,0,Mon,203.69160583941607,0.5629562043795621
neworleans,8,Aug,1,Tue,203.69160583941607,0.6140510948905109
neworleans,8,Aug,2,Wed,203.69160583941607,0.5291970802919708
neworleans,8,Aug,3,Thu,203.69160583941607,0.4324817518248175
neworleans,8,Aug,4,Fri,203.69160583941607,0.4233576642335766
neworleans,8,Aug,5,Sat,203.69160583941607,0.5182481751824818
neworleans,8,Aug,6,Sun,203.7395009129641,0.5100426049908704
neworleans,9,Sep,0,Mon,203.69160583941607,0.4215328467153285
neworleans,9,Sep,1,Tue,203.69160583941607,0.5118613138686131
neworleans,9,Sep,2,Wed,203.7395009129641,0.47839318320146074
neworleans,9,Sep,3,Thu,203.69160583941607,0.593978102189781
neworleans,9,Sep,4,Fri,203.69160583941607,0.6031021897810219
neworleans,9,Sep,5,Sat,203.69160583941607,0.5346715328467153
neworleans,9,Sep,6,Sun,203.69160583941607,0.4343065693430657
neworleans,10,Oct,0,Mon,203.69160583941607,0.541970802919708
neworleans,10,Oct,1,Tue,203.69160583941607,0.4343065693430657
neworleans,10,Oct,2,Wed,203.69160583941607,0.4197080291970803
